Symbol,Date,Close
COH,3/12/2012,75.23
COH,4/12/2012,74.77
COH,5/12/2012,74.45
COH,6/12/2012,74.91
COH,7/12/2012,75.36
COH,10/12/2012,74.95
COH,11/12/2012,75.46
COH,12/12/2012,76.81
COH,13-Dec-12,77.1
COH,14-Dec-12,76.9
COH,17-Dec-12,76.96
COH,18-Dec-12,77.61
COH,19-Dec-12,77.7
COH,20-Dec-12,78.41
COH,21-Dec-12,78.36
COH,24-Dec-12,78.49
COH,27-Dec-12,78.86
COH,28-Dec-12,79.56
COH,31-Dec-12,79.1
COH,2/01/2013,79.41
COH,3/01/2013,80.14
COH,4/01/2013,80
COH,7/01/2013,79.88
COH,8/01/2013,78.97
COH,9/01/2013,80
COH,10/01/2013,80.7
COH,11/01/2013,80.43
COH,14-Jan-13,80.55
COH,15-Jan-13,80.68
COH,16-Jan-13,81.4
COH,17-Jan-13,81.36
COH,18-Jan-13,81.62
COH,21-Jan-13,81.84
COH,22-Jan-13,80.1
COH,23-Jan-13,80
COH,24-Jan-13,79.93
COH,25-Jan-13,81.07
COH,29-Jan-13,81.79
COH,30-Jan-13,81.3
COH,31-Jan-13,80.73
COH,1/02/2013,81.1
COH,4/02/2013,80.46
COH,5/02/2013,72.96
COH,6/02/2013,70
COH,7/02/2013,68.94
COH,8/02/2013,70
COH,11/02/2013,70.7
COH,12/02/2013,70.8
COH,13-Feb-13,70.44
COH,14-Feb-13,70.5
COH,15-Feb-13,71.2
COH,18-Feb-13,70.77
COH,19-Feb-13,71.12
COH,20-Feb-13,70.91
COH,21-Feb-13,68.87
COH,22-Feb-13,69.76
COH,25-Feb-13,70.44
COH,26-Feb-13,69.26
COH,27-Feb-13,70.73
COH,28-Feb-13,70.84
COH,1/03/2013,69.74
COH,4/03/2013,70.04
COH,5/03/2013,70.16
COH,6/03/2013,70.21
COH,7/03/2013,69.65
COH,8/03/2013,69.97
COH,11/03/2013,70.1
COH,12/03/2013,70.25
COH,13-Mar-13,69.14
COH,14-Mar-13,68.89
COH,15-Mar-13,69.5
COH,18-Mar-13,69
COH,19-Mar-13,68.64
COH,20-Mar-13,67.87
COH,21-Mar-13,67.39
COH,22-Mar-13,66.5
COH,25-Mar-13,66
COH,26-Mar-13,65.72
COH,27-Mar-13,68.4
COH,28-Mar-13,68.05
COH,2/04/2013,66.03
COH,3/04/2013,64.99
COH,4/04/2013,65.1
COH,5/04/2013,64.29
COH,8/04/2013,63.31
COH,9/04/2013,63.48
COH,10/04/2013,63.01
COH,11/04/2013,62.19
COH,12/04/2013,61.05
COH,15-Apr-13,60.19
COH,16-Apr-13,60
COH,17-Apr-13,59.81
COH,18-Apr-13,59.8
COH,19-Apr-13,62.17
COH,22-Apr-13,63.6
COH,23-Apr-13,65.41
COH,24-Apr-13,65.31
COH,26-Apr-13,65.19
COH,29-Apr-13,65.84
COH,30-Apr-13,65.98
COH,1/05/2013,65.8
COH,2/05/2013,64.5
COH,3/05/2013,64.86
COH,6/05/2013,65.49
COH,7/05/2013,66.95
COH,8/05/2013,68.14
COH,9/05/2013,69.13
COH,10/05/2013,70.17
COH,13-May-13,71.2
COH,14-May-13,72.63
COH,15-May-13,72.18
COH,16-May-13,70.48
COH,17-May-13,71
COH,20-May-13,71.36
COH,21-May-13,71.4
COH,22-May-13,69.02
COH,23-May-13,67.12
COH,24-May-13,65.21
COH,27-May-13,63.66
COH,28-May-13,64.98
COH,29-May-13,66.5
COH,30-May-13,65.96
COH,31-May-13,64.54
COH,3/06/2013,52.88
COH,4/06/2013,56.01
COH,5/06/2013,57.31
COH,6/06/2013,56.6
COH,7/06/2013,55.65
COH,11/06/2013,57.18
COH,12/06/2013,57
COH,13-Jun-13,56.5
COH,14-Jun-13,56.98
COH,17-Jun-13,58.47
COH,18-Jun-13,58.36
COH,19-Jun-13,60.51
COH,20-Jun-13,61.13
COH,21-Jun-13,60.45
COH,24-Jun-13,60.31
COH,25-Jun-13,61.18
COH,26-Jun-13,61.01
COH,27-Jun-13,62.06
COH,28-Jun-13,61.71
COH,1/07/2013,61.13
COH,2/07/2013,61.72
COH,3/07/2013,60.57
COH,4/07/2013,61.21
COH,5/07/2013,62
COH,8/07/2013,61.57
COH,9/07/2013,61.04
COH,10/07/2013,62.83
COH,11/07/2013,63.37
COH,12/07/2013,63.26
COH,15-Jul-13,62.81
COH,16-Jul-13,62.96
COH,17-Jul-13,62.94
COH,18-Jul-13,62.94
COH,19-Jul-13,63.22
COH,22-Jul-13,63.09
COH,23-Jul-13,62.8
COH,24-Jul-13,62.25
COH,25-Jul-13,62.06
COH,26-Jul-13,60.7
COH,29-Jul-13,61.6
COH,30-Jul-13,61.58
COH,31-Jul-13,61.08
