Symbol,Date,Close
CSL,23-Apr-13,60.87
CSL,24-Apr-13,62.75
CSL,26-Apr-13,61.91
CSL,29-Apr-13,62.84
CSL,30-Apr-13,62.96
CSL,1/05/2013,62.67
CSL,2/05/2013,61.69
CSL,3/05/2013,62.67
CSL,6/05/2013,62.59
CSL,7/05/2013,62.87
CSL,8/05/2013,59.61
CSL,9/05/2013,60.72
CSL,10/05/2013,62
CSL,13-May-13,62.44
CSL,14-May-13,63.2
CSL,15-May-13,63.31
CSL,16-May-13,61.68
CSL,17-May-13,61.7
CSL,20-May-13,61.5
CSL,21-May-13,60.85
CSL,22-May-13,60.95
CSL,23-May-13,60.86
CSL,24-May-13,59.69
CSL,27-May-13,59.18
CSL,28-May-13,58.93
CSL,29-May-13,60.61
CSL,30-May-13,60.37
CSL,31-May-13,59.6
CSL,3/06/2013,59.49
CSL,4/06/2013,59.26
CSL,5/06/2013,58.81
CSL,6/06/2013,58.08
CSL,7/06/2013,57.81
CSL,11/06/2013,58.64
CSL,12/06/2013,58.2
CSL,13-Jun-13,58.16
CSL,14-Jun-13,57.97
CSL,17-Jun-13,58.23
CSL,18-Jun-13,58
CSL,19-Jun-13,57.34
CSL,20-Jun-13,57.85
CSL,21-Jun-13,57.89
CSL,24-Jun-13,59.29
CSL,25-Jun-13,60.51
CSL,26-Jun-13,60.51
CSL,27-Jun-13,61.55
CSL,28-Jun-13,61.58
CSL,1/07/2013,60.65
CSL,2/07/2013,62.59
CSL,3/07/2013,61.25
CSL,4/07/2013,63.38
CSL,5/07/2013,63.28
CSL,8/07/2013,62.93
CSL,9/07/2013,64.66
CSL,10/07/2013,65.96
CSL,11/07/2013,65.54
CSL,12/07/2013,65.52
CSL,15-Jul-13,65.56
CSL,16-Jul-13,65.66
CSL,17-Jul-13,64.94
CSL,18-Jul-13,64.46
CSL,19-Jul-13,64.64
CSL,22-Jul-13,65.28
CSL,23-Jul-13,66
CSL,24-Jul-13,65
CSL,25-Jul-13,66
CSL,26-Jul-13,65.89
CSL,29-Jul-13,65.96
CSL,30-Jul-13,65.64
CSL,31-Jul-13,66.07
CSL,1/08/2013,66.79
CSL,2/08/2013,67.67
CSL,5/08/2013,67.38
CSL,6/08/2013,66.88
CSL,7/08/2013,65.5
CSL,8/08/2013,66.67
CSL,9/08/2013,66
CSL,12/08/2013,65.19
CSL,13-Aug-13,67.8
CSL,14-Aug-13,65.79
CSL,15-Aug-13,63.58
CSL,16-Aug-13,63.35
CSL,19-Aug-13,64.3
CSL,20-Aug-13,65.3
CSL,21-Aug-13,65.74
CSL,22-Aug-13,65.39
CSL,23-Aug-13,66.2
CSL,26-Aug-13,67.18
CSL,27-Aug-13,67.55
CSL,28-Aug-13,67.75
CSL,29-Aug-13,67.02
CSL,30-Aug-13,67.99
CSL,2/09/2013,69
CSL,3/09/2013,68.22
CSL,4/09/2013,67.53
CSL,5/09/2013,67.45
CSL,6/09/2013,66.8
CSL,9/09/2013,66.5
CSL,10/09/2013,65.91
CSL,11/09/2013,65.86
CSL,12/09/2013,65.28
CSL,13-Sep-13,65.9
CSL,16-Sep-13,65.8
CSL,17-Sep-13,65.45
CSL,18-Sep-13,64.82
CSL,19-Sep-13,65.09
CSL,20-Sep-13,64.54
CSL,23-Sep-13,64.96
CSL,24-Sep-13,64.84
CSL,25-Sep-13,65.31
CSL,26-Sep-13,64.51
CSL,27-Sep-13,65.54
CSL,30-Sep-13,64
CSL,1/10/2013,64.53
CSL,2/10/2013,64.6
CSL,3/10/2013,64.73
CSL,4/10/2013,65.04
CSL,7/10/2013,64.11
CSL,8/10/2013,65.58
CSL,9/10/2013,65.2
CSL,10/10/2013,65.1
CSL,11/10/2013,65.95
CSL,14-Oct-13,65.35
CSL,15-Oct-13,65.38
CSL,16-Oct-13,66.26
CSL,17-Oct-13,67.3
CSL,18-Oct-13,68.42
CSL,21-Oct-13,67.84
CSL,22-Oct-13,67.6
CSL,23-Oct-13,66.36
CSL,24-Oct-13,66.8
CSL,25-Oct-13,66.47
CSL,28-Oct-13,68.49
CSL,29-Oct-13,68.5
CSL,30-Oct-13,68.68
CSL,31-Oct-13,69.5
CSL,1/11/2013,68.74
CSL,4/11/2013,68.14
CSL,5/11/2013,68.05
CSL,6/11/2013,67.41
CSL,7/11/2013,67.84
CSL,8/11/2013,67.75
CSL,11/11/2013,67.72
CSL,12/11/2013,67.63
CSL,13-Nov-13,67.07
CSL,14-Nov-13,67.6
CSL,15-Nov-13,67.86
CSL,18-Nov-13,67.6
CSL,19-Nov-13,68.35
CSL,20-Nov-13,67.55
CSL,21-Nov-13,67.67
CSL,22-Nov-13,67.86
CSL,25-Nov-13,68.43
CSL,26-Nov-13,68.64
CSL,27-Nov-13,68.56
CSL,28-Nov-13,69.04
CSL,29-Nov-13,68.73
CSL,2/12/2013,67.69
CSL,3/12/2013,68.4
CSL,4/12/2013,68.32
CSL,5/12/2013,67.79
CSL,6/12/2013,67.3
CSL,9/12/2013,66.82
CSL,10/12/2013,67.09
CSL,11/12/2013,66.34
CSL,12/12/2013,65.95
CSL,13-Dec-13,66.37
CSL,16-Dec-13,66.17
CSL,17-Dec-13,66.4
CSL,18-Dec-13,66.21
CSL,19-Dec-13,66.69
CSL,20-Dec-13,67.44
CSL,23-Dec-13,68.3
CSL,24-Dec-13,68.83
CSL,27-Dec-13,68.4
CSL,30-Dec-13,68.9
CSL,31-Dec-13,68.96
CSL,2/01/2014,68.82
CSL,3/01/2014,68.83
CSL,6/01/2014,68.6
CSL,7/01/2014,68.43
CSL,8/01/2014,68.31
CSL,9/01/2014,68.22
CSL,10/01/2014,67.88
CSL,13-Jan-14,67.8
CSL,14-Jan-14,67.1
CSL,15-Jan-14,67.69
CSL,16-Jan-14,69.4
CSL,17-Jan-14,70.02
CSL,20-Jan-14,69.95
CSL,21-Jan-14,70.68
CSL,22-Jan-14,70.14
CSL,23-Jan-14,70.13
CSL,24-Jan-14,70.87
CSL,28-Jan-14,70.04
CSL,29-Jan-14,71.1
CSL,30-Jan-14,70.78
CSL,31-Jan-14,70.26
CSL,3/02/2014,70
CSL,4/02/2014,69.03
CSL,5/02/2014,68.33
CSL,6/02/2014,68.74
CSL,7/02/2014,68.69
CSL,10/02/2014,69.69
CSL,11/02/2014,69.86
CSL,12/02/2014,67.75
CSL,13-Feb-14,66.5
CSL,14-Feb-14,67.69
CSL,17-Feb-14,69.2
CSL,18-Feb-14,69.71
CSL,20-Feb-14,70.31
CSL,21-Feb-14,70.4
CSL,24-Feb-14,70.8
CSL,25-Feb-14,71.17
CSL,26-Feb-14,71.95
CSL,27-Feb-14,71.91
CSL,28-Feb-14,72.2
CSL,3/03/2014,71.68
CSL,4/03/2014,71.94
CSL,5/03/2014,72.12
CSL,6/03/2014,71.24
CSL,7/03/2014,71.9
CSL,10/03/2014,72.48
CSL,11/03/2014,72.32
CSL,12/03/2014,72.5
CSL,13-Mar-14,72.4
CSL,14-Mar-14,71.7
CSL,17-Mar-14,71.38
CSL,18-Mar-14,71.5
CSL,19-Mar-14,71.2
CSL,20-Mar-14,70.76
CSL,21-Mar-14,71.11
CSL,24-Mar-14,71.85
CSL,25-Mar-14,71.24
CSL,26-Mar-14,71.3
CSL,27-Mar-14,70.56
CSL,28-Mar-14,69.85
CSL,31-Mar-14,69.56
CSL,1/04/2014,69.47
CSL,2/04/2014,69.72
CSL,3/04/2014,70.47
CSL,4/04/2014,70.6
CSL,7/04/2014,70.36
CSL,8/04/2014,69.7
CSL,9/04/2014,69.91
CSL,10/04/2014,69.66
CSL,11/04/2014,68.57
CSL,14-Apr-14,67.28
CSL,15-Apr-14,67.1
CSL,16-Apr-14,67.53
CSL,17-Apr-14,67.68
CSL,22-Apr-14,67.98
CSL,23-Apr-14,68.01
CSL,24-Apr-14,67.94
CSL,28-Apr-14,67.95
CSL,29-Apr-14,67.93
CSL,30-Apr-14,68.43
CSL,1/05/2014,68.62
CSL,2/05/2014,68.84
CSL,5/05/2014,68.85
CSL,6/05/2014,69.64
CSL,7/05/2014,69.08
CSL,8/05/2014,69.14
CSL,9/05/2014,69.3
CSL,12/05/2014,69.25
CSL,13-May-14,70
CSL,14-May-14,70.19
CSL,15-May-14,70.3
CSL,16-May-14,69.9
CSL,19-May-14,69.25
CSL,20-May-14,68.79
CSL,21-May-14,68.86
CSL,22-May-14,69.77
CSL,23-May-14,70.22
CSL,26-May-14,70.65
CSL,27-May-14,70.61
CSL,28-May-14,70.62
CSL,29-May-14,70.76
CSL,30-May-14,70.59
CSL,2/06/2014,71.05
CSL,3/06/2014,70.58
CSL,4/06/2014,70.24
CSL,5/06/2014,70.13
CSL,6/06/2014,70.49
CSL,10/06/2014,69.25
CSL,11/06/2014,69.15
CSL,12/06/2014,68.7
CSL,13-Jun-14,68.05
CSL,16-Jun-14,67.7
CSL,17-Jun-14,67.52
CSL,18-Jun-14,67.86
CSL,19-Jun-14,68.22
CSL,20-Jun-14,67.45
CSL,23-Jun-14,67.65
CSL,24-Jun-14,67.01
CSL,25-Jun-14,66.56
CSL,26-Jun-14,67
CSL,27-Jun-14,66.94
CSL,30-Jun-14,66.55
CSL,1/07/2014,67.13
CSL,2/07/2014,67.68
CSL,3/07/2014,68.1
CSL,4/07/2014,68.5
CSL,7/07/2014,68
CSL,8/07/2014,68.3
CSL,9/07/2014,67.6
CSL,10/07/2014,67.46
CSL,11/07/2014,67.49
CSL,14-Jul-14,68.39
CSL,15-Jul-14,68.43
CSL,16-Jul-14,68.54
CSL,17-Jul-14,67.7
CSL,18-Jul-14,67.58
CSL,21-Jul-14,67.59
CSL,22-Jul-14,67.28
CSL,23-Jul-14,67.15
CSL,24-Jul-14,67.35
CSL,25-Jul-14,66.8
CSL,28-Jul-14,66.76
CSL,29-Jul-14,66.86
CSL,30-Jul-14,67.4
CSL,31-Jul-14,67.8
CSL,1/08/2014,65.35
CSL,4/08/2014,64.94
CSL,5/08/2014,65.39
CSL,6/08/2014,64.41
CSL,7/08/2014,64.19
CSL,8/08/2014,63.94
CSL,11/08/2014,64.25
CSL,12/08/2014,65.55
CSL,13-Aug-14,67.24
CSL,14-Aug-14,70.42
CSL,15-Aug-14,70.46
CSL,18-Aug-14,71.02
CSL,19-Aug-14,71.93
CSL,20-Aug-14,72.73
CSL,21-Aug-14,73.4
CSL,22-Aug-14,73.13
CSL,25-Aug-14,73.37
CSL,26-Aug-14,74.19
CSL,27-Aug-14,74.85
CSL,28-Aug-14,74.62
CSL,29-Aug-14,73.87
CSL,1/09/2014,74.3
CSL,2/09/2014,75
CSL,3/09/2014,74.65
CSL,4/09/2014,74.41
CSL,5/09/2014,73.41
CSL,8/09/2014,72.16
CSL,9/09/2014,73.2
CSL,10/09/2014,73.2
CSL,11/09/2014,73.8
CSL,12/09/2014,73.36
CSL,15-Sep-14,73.22
CSL,16-Sep-14,72.6
CSL,17-Sep-14,72.37
CSL,18-Sep-14,72.61
CSL,19-Sep-14,72.94
CSL,22-Sep-14,72.85
CSL,23-Sep-14,73.88
CSL,24-Sep-14,74.25
CSL,25-Sep-14,74.6
CSL,26-Sep-14,73.5
CSL,29-Sep-14,73.44
CSL,30-Sep-14,74.17
CSL,1/10/2014,74.22
CSL,2/10/2014,73.98
CSL,3/10/2014,73.72
CSL,6/10/2014,74.04
CSL,7/10/2014,73.28
CSL,8/10/2014,73.08
CSL,9/10/2014,73.17
CSL,10/10/2014,72.38
CSL,13-Oct-14,71.98
CSL,14-Oct-14,72.5
CSL,15-Oct-14,73.5
CSL,16-Oct-14,73.97
CSL,17-Oct-14,74.65
CSL,20-Oct-14,74.48
CSL,21-Oct-14,74.35
CSL,22-Oct-14,74.62
CSL,23-Oct-14,74.9
CSL,24-Oct-14,75.66
CSL,27-Oct-14,76.28
CSL,28-Oct-14,77.38
CSL,29-Oct-14,77.91
CSL,30-Oct-14,79.16
CSL,31-Oct-14,80.19
CSL,3/11/2014,78.8
CSL,4/11/2014,79.44
CSL,5/11/2014,79.23
CSL,6/11/2014,79.44
CSL,7/11/2014,79.96
CSL,10/11/2014,79.47
CSL,11/11/2014,80
CSL,12/11/2014,79.45
CSL,13-Nov-14,79.6
CSL,14-Nov-14,79.91
CSL,17-Nov-14,78.72
CSL,18-Nov-14,78.47
CSL,19-Nov-14,78.34
CSL,20-Nov-14,78.33
CSL,21-Nov-14,78.6
CSL,24-Nov-14,79.63
CSL,25-Nov-14,79.5
CSL,26-Nov-14,80.86
CSL,27-Nov-14,83.02
CSL,28-Nov-14,82.57
CSL,1/12/2014,83.15
CSL,2/12/2014,84.63
CSL,3/12/2014,86.35
CSL,4/12/2014,87.46
CSL,5/12/2014,85.97
CSL,8/12/2014,88.43
CSL,9/12/2014,87.21
CSL,10/12/2014,84.7
CSL,11/12/2014,85.76
CSL,12/12/2014,85.32
CSL,15-Dec-14,85.66
CSL,16-Dec-14,85.35
CSL,17-Dec-14,85.8
CSL,18-Dec-14,85.28
CSL,19-Dec-14,86.36
CSL,22-Dec-14,88.33
CSL,23-Dec-14,87.66
CSL,24-Dec-14,87.47
CSL,29-Dec-14,88.87
CSL,30-Dec-14,87.11
CSL,31-Dec-14,86.68
CSL,2/01/2015,87.38
CSL,5/01/2015,87.75
CSL,6/01/2015,86.13
CSL,7/01/2015,86.25
CSL,8/01/2015,85.86
CSL,9/01/2015,87.1
CSL,12/01/2015,86.67
CSL,13-Jan-15,86.49
CSL,14-Jan-15,85.82
CSL,15-Jan-15,86.3
CSL,16-Jan-15,83
CSL,19-Jan-15,83.47
CSL,20-Jan-15,83.76
CSL,21-Jan-15,84.83
CSL,22-Jan-15,84.44
CSL,23-Jan-15,85.35
CSL,27-Jan-15,86.42
CSL,28-Jan-15,87.12
CSL,29-Jan-15,87.57
CSL,30-Jan-15,87.95
CSL,2/02/2015,88.1
CSL,3/02/2015,87.6
CSL,4/02/2015,87.99
CSL,5/02/2015,88.32
CSL,6/02/2015,88.45
CSL,9/02/2015,90.16
CSL,10/02/2015,90
CSL,11/02/2015,82.95
CSL,12/02/2015,85.54
CSL,13-Feb-15,86.54
CSL,16-Feb-15,87.37
CSL,17-Feb-15,86.59
CSL,18-Feb-15,88.5
CSL,19-Feb-15,88.67
CSL,20-Feb-15,89.7
CSL,23-Feb-15,90.26
CSL,24-Feb-15,91.23
CSL,25-Feb-15,90.81
CSL,26-Feb-15,90.46
CSL,27-Feb-15,92.24
CSL,2/03/2015,91.86
CSL,3/03/2015,91.8
CSL,4/03/2015,92.18
CSL,5/03/2015,92
CSL,6/03/2015,93.55
CSL,9/03/2015,92.3
CSL,10/03/2015,93.52
CSL,11/03/2015,92.49
CSL,12/03/2015,92.8
CSL,13-Mar-15,92.67
CSL,16-Mar-15,91.81
CSL,17-Mar-15,92.81
CSL,18-Mar-15,93.62
CSL,19-Mar-15,95.22
CSL,20-Mar-15,95.43
CSL,23-Mar-15,94.39
CSL,24-Mar-15,94.84
CSL,25-Mar-15,93.55
CSL,26-Mar-15,91.7
CSL,27-Mar-15,91.85
CSL,30-Mar-15,91.6
CSL,31-Mar-15,92.12
CSL,1/04/2015,92.63
CSL,2/04/2015,93.32
CSL,7/04/2015,93.6
CSL,8/04/2015,94.9
CSL,9/04/2015,94.26
CSL,10/04/2015,95.11
CSL,13-Apr-15,95.7
CSL,14-Apr-15,95.62
CSL,15-Apr-15,95.4
CSL,16-Apr-15,94.83
CSL,17-Apr-15,94.06
CSL,20-Apr-15,93
CSL,21-Apr-15,92.81
CSL,22-Apr-15,92.6
CSL,23-Apr-15,93.82
CSL,24-Apr-15,95.21
CSL,27-Apr-15,95.28
CSL,28-Apr-15,93.73
CSL,29-Apr-15,91
CSL,30-Apr-15,90.98
CSL,1/05/2015,90.01
CSL,4/05/2015,91.25
CSL,6/05/2015,90.08
CSL,7/05/2015,90.01
CSL,8/05/2015,89.66
CSL,11/05/2015,89.13
CSL,12/05/2015,88.39
CSL,13-May-15,88.45
CSL,14-May-15,88
CSL,15-May-15,89.36
CSL,18-May-15,88.18
CSL,19-May-15,88.5
CSL,20-May-15,89.68
CSL,21-May-15,91.64
CSL,22-May-15,91.12
CSL,25-May-15,92.8
CSL,26-May-15,93.5
CSL,27-May-15,92.42
CSL,28-May-15,92.6
CSL,29-May-15,93.5
CSL,1/06/2015,93.34
CSL,2/06/2015,93.05
CSL,3/06/2015,91.5
CSL,4/06/2015,90.08
CSL,5/06/2015,90.97
CSL,9/06/2015,90.41
CSL,10/06/2015,89.17
CSL,11/06/2015,89.02
CSL,12/06/2015,89.3
CSL,15-Jun-15,89.03
CSL,16-Jun-15,88.2
CSL,17-Jun-15,87.2
CSL,18-Jun-15,85.97
CSL,19-Jun-15,87.4
CSL,22-Jun-15,87.54
CSL,23-Jun-15,89.47
CSL,24-Jun-15,89.93
CSL,25-Jun-15,88.86
CSL,26-Jun-15,87.77
CSL,29-Jun-15,85.85
CSL,30-Jun-15,86.47
CSL,1/07/2015,88.55
CSL,2/07/2015,89.86
CSL,3/07/2015,88.14
CSL,6/07/2015,86.95
CSL,7/07/2015,89
CSL,8/07/2015,88.58
CSL,9/07/2015,88.45
CSL,10/07/2015,88.06
CSL,13-Jul-15,89.45
CSL,14-Jul-15,92.2
CSL,15-Jul-15,94.27
CSL,16-Jul-15,93.85
CSL,17-Jul-15,93.9
CSL,20-Jul-15,95.48
CSL,21-Jul-15,96.25
CSL,22-Jul-15,94.62
CSL,23-Jul-15,94.24
CSL,24-Jul-15,93.7
CSL,27-Jul-15,94.65
CSL,28-Jul-15,96.17
CSL,29-Jul-15,97.7
CSL,30-Jul-15,96.35
CSL,31-Jul-15,98.96
CSL,3/08/2015,98.83
CSL,4/08/2015,100.77
