Symbol,Date,Close
IPL,24/12/2013,2.7
IPL,27/12/2013,2.68
IPL,30/12/2013,2.68
IPL,31/12/2013,2.68
IPL,2/01/2014,2.69
IPL,3/01/2014,2.66
IPL,6/01/2014,2.66
IPL,7/01/2014,2.66
IPL,8/01/2014,2.71
IPL,9/01/2014,2.77
IPL,10/01/2014,2.82
IPL,13/01/2014,2.85
IPL,14/01/2014,2.77
IPL,15/01/2014,2.82
IPL,16/01/2014,2.86
IPL,17/01/2014,2.91
IPL,20/01/2014,2.88
IPL,21/01/2014,2.9
IPL,22/01/2014,2.91
IPL,23/01/2014,2.89
IPL,24/01/2014,2.89
IPL,28/01/2014,2.84
IPL,29/01/2014,2.83
IPL,30/01/2014,2.81
IPL,31/01/2014,2.86
IPL,3/02/2014,2.86
IPL,4/02/2014,2.84
IPL,5/02/2014,2.79
IPL,6/02/2014,2.9
IPL,7/02/2014,2.95
IPL,10/02/2014,2.98
IPL,11/02/2014,2.95
IPL,12/02/2014,2.98
IPL,13/02/2014,2.94
IPL,14/02/2014,3.02
IPL,17/02/2014,3.03
IPL,18/02/2014,3.07
IPL,20/02/2014,3.1
IPL,21/02/2014,3.12
IPL,24/02/2014,3.1
IPL,25/02/2014,3.08
IPL,26/02/2014,3.09
IPL,27/02/2014,3.09
IPL,28/02/2014,3.14
IPL,3/03/2014,3.13
IPL,4/03/2014,3.16
IPL,5/03/2014,3.19
IPL,6/03/2014,3.2
IPL,7/03/2014,3.16
IPL,10/03/2014,3.13
IPL,11/03/2014,3.12
IPL,12/03/2014,3.08
IPL,13/03/2014,3.08
IPL,14/03/2014,3.02
IPL,17/03/2014,3.03
IPL,18/03/2014,3.02
IPL,19/03/2014,2.98
IPL,20/03/2014,2.91
IPL,21/03/2014,2.97
IPL,24/03/2014,2.95
IPL,25/03/2014,2.92
IPL,26/03/2014,2.94
IPL,27/03/2014,2.96
IPL,28/03/2014,2.93
IPL,31/03/2014,2.96
IPL,1/04/2014,2.96
IPL,2/04/2014,2.94
IPL,3/04/2014,2.9
IPL,4/04/2014,2.93
IPL,7/04/2014,2.93
IPL,8/04/2014,2.95
IPL,9/04/2014,2.95
IPL,10/04/2014,2.97
IPL,11/04/2014,2.95
IPL,14/04/2014,2.86
IPL,15/04/2014,2.9
IPL,16/04/2014,2.83
IPL,17/04/2014,2.84
IPL,22/04/2014,2.89
IPL,23/04/2014,2.88
IPL,24/04/2014,2.91
IPL,28/04/2014,2.85
IPL,29/04/2014,2.82
IPL,30/04/2014,2.88
IPL,1/05/2014,2.91
IPL,2/05/2014,2.87
IPL,5/05/2014,2.91
IPL,6/05/2014,2.88
IPL,7/05/2014,2.86
IPL,8/05/2014,2.86
IPL,9/05/2014,2.82
IPL,12/05/2014,2.85
IPL,13/05/2014,2.91
IPL,14/05/2014,2.86
IPL,15/05/2014,2.88
IPL,16/05/2014,2.83
IPL,19/05/2014,2.75
IPL,20/05/2014,2.73
IPL,21/05/2014,2.68
IPL,22/05/2014,2.73
IPL,23/05/2014,2.73
IPL,26/05/2014,2.78
IPL,27/05/2014,2.78
IPL,28/05/2014,2.76
IPL,29/05/2014,2.76
IPL,30/05/2014,2.75
IPL,2/06/2014,2.79
IPL,3/06/2014,2.74
IPL,4/06/2014,2.71
IPL,5/06/2014,2.7
IPL,6/06/2014,2.73
IPL,10/06/2014,2.75
IPL,11/06/2014,2.78
IPL,12/06/2014,2.78
IPL,13/06/2014,2.74
IPL,16/06/2014,2.74
IPL,17/06/2014,2.73
IPL,18/06/2014,2.78
IPL,19/06/2014,2.86
IPL,20/06/2014,2.81
IPL,23/06/2014,2.77
IPL,24/06/2014,2.76
IPL,25/06/2014,2.76
IPL,26/06/2014,2.85
IPL,27/06/2014,2.88
IPL,30/06/2014,2.9
IPL,1/07/2014,2.86
IPL,2/07/2014,2.89
IPL,3/07/2014,2.9
IPL,4/07/2014,2.95
IPL,7/07/2014,2.97
IPL,8/07/2014,2.99
IPL,9/07/2014,2.96
IPL,10/07/2014,2.95
IPL,11/07/2014,2.95
IPL,14/07/2014,3
IPL,15/07/2014,2.99
IPL,16/07/2014,3.04
IPL,17/07/2014,3.12
IPL,18/07/2014,3.12
IPL,21/07/2014,3.1
IPL,22/07/2014,3.08
IPL,23/07/2014,3.03
IPL,24/07/2014,3.01
IPL,25/07/2014,3.01
IPL,28/07/2014,2.94
IPL,29/07/2014,2.94
IPL,30/07/2014,2.98
IPL,31/07/2014,2.98
IPL,1/08/2014,2.92
IPL,4/08/2014,2.93
IPL,5/08/2014,2.9
IPL,6/08/2014,2.88
IPL,7/08/2014,2.87
IPL,8/08/2014,2.83
IPL,11/08/2014,2.86
IPL,12/08/2014,2.92
IPL,13/08/2014,2.89
IPL,14/08/2014,2.88
IPL,15/08/2014,2.88
IPL,18/08/2014,2.96
IPL,19/08/2014,3.03
IPL,20/08/2014,3.07
IPL,21/08/2014,3.06
IPL,22/08/2014,3.09
IPL,25/08/2014,3.04
IPL,26/08/2014,3.09
IPL,27/08/2014,3.08
IPL,28/08/2014,3.1
IPL,29/08/2014,3.1
IPL,1/09/2014,3.1
IPL,2/09/2014,3.16
IPL,3/09/2014,3.15
IPL,4/09/2014,2.98
IPL,5/09/2014,2.96
IPL,8/09/2014,2.93
IPL,9/09/2014,2.95
IPL,10/09/2014,2.93
IPL,11/09/2014,2.88
IPL,12/09/2014,2.9
IPL,15/09/2014,2.92
IPL,16/09/2014,2.87
IPL,17/09/2014,2.84
IPL,18/09/2014,2.84
IPL,19/09/2014,2.84
IPL,22/09/2014,2.79
IPL,23/09/2014,2.84
IPL,24/09/2014,2.89
IPL,25/09/2014,2.85
IPL,26/09/2014,2.75
IPL,29/09/2014,2.75
IPL,30/09/2014,2.71
IPL,1/10/2014,2.8
IPL,2/10/2014,2.89
IPL,3/10/2014,2.84
IPL,6/10/2014,2.84
IPL,7/10/2014,2.8
IPL,8/10/2014,2.8
IPL,9/10/2014,2.83
IPL,10/10/2014,2.7
IPL,13/10/2014,2.7
IPL,14/10/2014,2.75
IPL,15/10/2014,2.73
IPL,16/10/2014,2.73
IPL,17/10/2014,2.71
IPL,20/10/2014,2.74
IPL,21/10/2014,2.75
IPL,22/10/2014,2.82
IPL,23/10/2014,2.84
IPL,24/10/2014,2.84
IPL,27/10/2014,2.9
IPL,28/10/2014,2.87
IPL,29/10/2014,2.87
IPL,30/10/2014,2.89
IPL,31/10/2014,2.91
IPL,3/11/2014,2.91
IPL,4/11/2014,2.95
IPL,5/11/2014,2.98
IPL,6/11/2014,2.91
IPL,7/11/2014,2.96
IPL,10/11/2014,2.92
IPL,11/11/2014,3.08
IPL,12/11/2014,3.01
IPL,13/11/2014,3.04
IPL,14/11/2014,3.04
IPL,17/11/2014,3.04
IPL,18/11/2014,3.05
IPL,19/11/2014,3.02
IPL,20/11/2014,2.92
IPL,21/11/2014,2.88
IPL,24/11/2014,2.92
IPL,25/11/2014,2.86
IPL,26/11/2014,2.94
IPL,27/11/2014,2.9
IPL,28/11/2014,2.85
IPL,1/12/2014,2.81
IPL,2/12/2014,2.87
IPL,3/12/2014,2.9
IPL,4/12/2014,2.95
IPL,5/12/2014,3
IPL,8/12/2014,3
IPL,9/12/2014,2.98
IPL,10/12/2014,3
IPL,11/12/2014,2.95
IPL,12/12/2014,2.98
IPL,15/12/2014,2.94
IPL,16/12/2014,2.96
IPL,17/12/2014,3.07
IPL,18/12/2014,3.14
IPL,19/12/2014,3.21
IPL,22/12/2014,3.26
IPL,23/12/2014,3.18
IPL,24/12/2014,3.19
IPL,29/12/2014,3.24
IPL,30/12/2014,3.17
IPL,31/12/2014,3.19
IPL,2/01/2015,3.22
IPL,5/01/2015,3.26
IPL,6/01/2015,3.43
IPL,7/01/2015,3.43
IPL,8/01/2015,3.4
IPL,9/01/2015,3.38
IPL,12/01/2015,3.44
IPL,13/01/2015,3.45
IPL,14/01/2015,3.37
IPL,15/01/2015,3.35
IPL,16/01/2015,3.24
IPL,19/01/2015,3.26
IPL,20/01/2015,3.29
IPL,21/01/2015,3.42
IPL,22/01/2015,3.42
IPL,23/01/2015,3.49
IPL,27/01/2015,3.58
IPL,28/01/2015,3.61
IPL,29/01/2015,3.58
IPL,30/01/2015,3.61
IPL,2/02/2015,3.62
IPL,3/02/2015,3.68
IPL,4/02/2015,3.76
IPL,5/02/2015,3.84
IPL,6/02/2015,3.72
IPL,9/02/2015,3.79
IPL,10/02/2015,3.76
IPL,11/02/2015,3.75
IPL,12/02/2015,3.77
IPL,13/02/2015,3.89
IPL,16/02/2015,3.88
IPL,17/02/2015,3.85
IPL,18/02/2015,3.9
IPL,19/02/2015,3.91
IPL,20/02/2015,3.93
IPL,23/02/2015,3.96
IPL,24/02/2015,4.05
IPL,25/02/2015,4.01
IPL,26/02/2015,3.98
IPL,27/02/2015,4.07
IPL,2/03/2015,4.05
IPL,3/03/2015,3.97
IPL,4/03/2015,3.92
IPL,5/03/2015,3.95
IPL,6/03/2015,3.97
IPL,9/03/2015,3.94
IPL,10/03/2015,3.92
IPL,11/03/2015,3.87
IPL,12/03/2015,3.93
IPL,13/03/2015,3.96
IPL,16/03/2015,3.99
IPL,17/03/2015,3.99
IPL,18/03/2015,3.93
IPL,19/03/2015,4.01
IPL,20/03/2015,4.01
IPL,23/03/2015,4.05
IPL,24/03/2015,4.16
IPL,25/03/2015,4.12
IPL,26/03/2015,4
IPL,27/03/2015,4.05
IPL,30/03/2015,4.02
IPL,31/03/2015,4.07
IPL,1/04/2015,4.12
IPL,2/04/2015,4.09
IPL,7/04/2015,4.17
IPL,8/04/2015,4.36
IPL,9/04/2015,4.3
IPL,10/04/2015,4.24
IPL,13/04/2015,4.14
IPL,14/04/2015,4.16
IPL,15/04/2015,4.19
IPL,16/04/2015,4.19
IPL,17/04/2015,4.13
IPL,20/04/2015,4.13
IPL,21/04/2015,4.24
IPL,22/04/2015,4.18
IPL,23/04/2015,4.17
IPL,24/04/2015,4.24
IPL,27/04/2015,4.28
IPL,28/04/2015,4.17
IPL,29/04/2015,3.97
IPL,30/04/2015,3.99
IPL,1/05/2015,4.03
IPL,4/05/2015,4.12
IPL,6/05/2015,3.93
IPL,7/05/2015,3.9
IPL,8/05/2015,3.91
IPL,11/05/2015,3.78
IPL,12/05/2015,3.79
IPL,13/05/2015,3.73
IPL,14/05/2015,3.7
IPL,15/05/2015,3.73
IPL,18/05/2015,3.77
IPL,19/05/2015,3.78
IPL,20/05/2015,3.8
IPL,21/05/2015,3.82
IPL,22/05/2015,3.84
IPL,25/05/2015,3.87
IPL,26/05/2015,3.85
IPL,27/05/2015,3.96
IPL,28/05/2015,3.96
IPL,29/05/2015,3.99
IPL,1/06/2015,4.02
IPL,2/06/2015,3.91
IPL,3/06/2015,3.9
IPL,4/06/2015,3.85
IPL,5/06/2015,3.88
IPL,9/06/2015,3.85
IPL,10/06/2015,3.91
IPL,11/06/2015,4.07
IPL,12/06/2015,4
IPL,15/06/2015,3.98
IPL,16/06/2015,4.08
IPL,17/06/2015,4.08
IPL,18/06/2015,3.99
IPL,19/06/2015,3.99
IPL,22/06/2015,4
IPL,23/06/2015,4.06
IPL,24/06/2015,4.05
IPL,25/06/2015,3.94
IPL,26/06/2015,3.89
IPL,29/06/2015,3.8
IPL,30/06/2015,3.85
IPL,1/07/2015,3.86
IPL,2/07/2015,3.92
IPL,3/07/2015,3.85
IPL,6/07/2015,3.81
IPL,7/07/2015,3.81
IPL,8/07/2015,3.71
IPL,9/07/2015,3.69
IPL,10/07/2015,3.71
IPL,13/07/2015,3.68
IPL,14/07/2015,3.77
IPL,15/07/2015,3.89
IPL,16/07/2015,3.78
IPL,17/07/2015,3.77
IPL,20/07/2015,3.75
IPL,21/07/2015,3.74
IPL,22/07/2015,3.67
IPL,23/07/2015,3.64
IPL,24/07/2015,3.71
IPL,27/07/2015,3.64
IPL,28/07/2015,3.63
IPL,29/07/2015,3.61
IPL,30/07/2015,3.59
IPL,31/07/2015,3.62
IPL,3/08/2015,3.64
IPL,4/08/2015,3.63
IPL,5/08/2015,3.6
IPL,6/08/2015,3.59
IPL,7/08/2015,3.36
IPL,10/08/2015,3.51
IPL,11/08/2015,3.49
IPL,12/08/2015,3.37
IPL,13/08/2015,3.35
IPL,14/08/2015,3.39
IPL,17/08/2015,3.37
IPL,18/08/2015,3.46
IPL,19/08/2015,3.47
IPL,20/08/2015,3.47
IPL,21/08/2015,3.46
IPL,24/08/2015,3.35
IPL,25/08/2015,3.33
IPL,26/08/2015,3.41
IPL,27/08/2015,3.49
IPL,28/08/2015,3.46
IPL,31/08/2015,3.51
IPL,1/09/2015,3.46
IPL,2/09/2015,3.47
IPL,3/09/2015,3.41
IPL,4/09/2015,3.44
IPL,7/09/2015,3.51
IPL,8/09/2015,3.52
IPL,9/09/2015,3.69
IPL,10/09/2015,3.7
